Ajdovsčina
 ;"2010";12;10;7;12;5;-2;10.5;9.1;1.4
 ;"2011";7;11;11;8;-4;3;8.5;9.0;-0.5
 ;"2012";5;7;7;9;-2;-2;5.7;7.6;-1.9
 ;"2013";8;10;11;13;-3;-3;8.6;11.4;-2.9
 ;"2014";18;11;12;13;6;-2;14.0;12.1;1.9
SalovCi
 ;"2010";5;7;11;15;-6;-8;7.6;16.4;-8.8
 ;"2011";5;3;11;18;-6;-15;5.1;18.6;-13.5
 ;"2012";3;4;6;7;-3;-3;4.6;8.5;-3.9
 ;"2013";5;5;13;17;-8;-12;6.6;19.7;-13.2
 ;"2014";9;5;5;12;4;-7;9.4;11.4;-2.0
Sempeter - Vrtojba
 ;"2010";30;27;29;23;1;4;9.0;8.2;0.8
 ;"2011";35;35;20;24;15;11;11.0;6.9;4.1
 ;"2012";28;26;31;19;-3;7;8.5;7.8;0.6
 ;"2013";32;31;41;16;-9;15;9.9;8.9;0.9
 ;"2014";27;32;19;16;8;16;9.4;5.6;3.8
Senčur
 ;"2010";52;59;31;19;21;40;13.1;5.9;7.2
 ;"2011";43;38;21;24;22;14;9.6;5.3;4.3
 ;"2012";57;44;25;28;32;16;11.9;6.2;5.7
 ;"2013";54;48;25;24;29;24;12.1;5.8;6.3
 ;"2014";50;47;36;22;14;25;11.4;6.8;4.6
Sentilj
 ;"2010";38;34;36;37;2;-3;8.6;8.7;-0.1
 ;"2011";31;40;50;27;-19;13;8.5;9.2;-0.7
 ;"2012";42;37;35;34;7;3;9.4;8.2;1.2
 ;"2013";37;35;52;44;-15;-9;8.5;11.3;-2.8
 ;"2014";47;27;25;32;22;-5;8.8;6.8;2.0
Sentjernej
 ;"2010";27;50;22;16;5;34;11.4;5.6;5.8
 ;"2011";50;49;29;22;21;27;14.4;7.4;7.0
 ;"2012";40;41;29;21;11;20;11.7;7.2;4.5
 ;"2013";52;38;19;18;33;20;13.0;5.3;7.6
 ;"2014";49;39;28;20;21;19;12.6;6.9;5.7
Sentjur
 ;"2010";114;104;83;66;31;38;11.5;7.9;3.6
 ;"2011";122;80;82;96;40;-16;10.7;9.4;1.3
 ;"2012";110;107;98;105;12;2;11.4;10.7;0.7
 ;"2013";83;104;77;99;6;5;9.9;9.3;0.6
 ;"2014";109;105;80;85;29;20;11.3;8.7;2.6
Sentrupert
 ;"2010";10;13;14;10;-4;3;8.2;8.5;-0.4
 ;"2011";16;15;17;7;-1;8;11.0;8.5;2.5
 ;"2012";9;9;13;17;-4;-8;6.4;10.7;-4.3
 ;"2013";12;14;16;21;-4;-7;9.1;12.9;-3.8
 ;"2014";9;11;21;12;-12;-1;6.9;11.3;-4.5
SkoCjan
 ;"2010";23;16;15;14;8;2;12.0;9.0;3.1
 ;"2011";17;22;18;13;-1;9;12.2;9.7;2.5
 ;"2012";26;17;19;9;7;8;13.5;8.8;4.7
 ;"2013";25;20;16;23;9;-3;14.0;12.1;1.9
 ;"2014";21;18;11;13;10;5;12.0;7.4;4.6
Skofja Loka
 ;"2010";133;136;92;76;41;60;11.9;7.4;4.5
 ;"2011";152;149;98;84;54;65;13.2;8.0;5.2
 ;"2012";147;135;80;91;67;44;12.3;7.5;4.8
 ;"2013";161;120;89;98;72;22;12.3;8.2;4.1
 ;"2014";117;130;89;99;28;31;10.8;8.2;2.6
SkofljiCa
 ;"2010";41;69;27;17;14;52;12.2;4.9;7.3
 ;"2011";64;66;28;25;36;41;14.0;5.7;8.3
 ;"2012";85;62;27;21;58;41;15.4;5.0;10.3
 ;"2013";69;58;27;27;42;31;12.9;5.5;7.4
 ;"2014";84;67;28;22;56;45;14.9;4.9;9.9
Smarje pri Jelsah
 ;"2010";77;59;63;74;14;-15;13.5;13.6;-0.1
 ;"2011";56;64;42;64;14;0;11.7;10.4;1.4
 ;"2012";58;69;55;62;3;7;12.4;11.4;1.0
 ;"2013";61;50;58;86;3;-36;10.8;14.0;-3.2
 ;"2014";64;53;50;65;14;-12;11.4;11.2;0.2
Smarjeske TopliCe
 ;"2010";16;19;16;29;0;-10;11.0;14.1;-3.1
 ;"2011";24;14;14;18;10;-4;12.0;10.1;1.9
 ;"2012";17;19;16;11;1;8;11.2;8.4;2.8
 ;"2013";18;15;14;26;4;-11;10.2;12.3;-2.2
 ;"2014";23;14;19;20;4;-6;11.2;11.8;-0.6
Smartno ob Paki
 ;"2010";16;15;12;18;4;-3;9.8;9.5;0.3
 ;"2011";19;15;15;13;4;2;10.7;8.8;1.9
 ;"2012";13;18;12;14;1;4;9.6;8.1;1.6
 ;"2013";21;12;10;13;11;-1;10.2;7.1;3.1
 ;"2014";21;18;7;10;14;8;12.0;5.3;6.8
Smartno pri Litiji
 ;"2010";38;31;26;29;12;2;12.8;10.2;2.6
 ;"2011";40;22;36;48;4;-26;11.3;15.4;-4.0
 ;"2012";40;31;26;44;14;-13;12.8;12.6;0.2
 ;"2013";29;22;34;39;-5;-17;9.2;13.2;-4.0
 ;"2014";26;46;29;41;-3;5;13.1;12.7;0.4
Sostanj
 ;"2010";45;45;51;37;-6;8;10.3;10.1;0.2
 ;"2011";50;48;44;53;6;-5;11.2;11.1;0.1
 ;"2012";55;32;48;37;7;-5;9.9;9.7;0.2
 ;"2013";41;51;51;52;-10;-1;10.4;11.7;-1.2
 ;"2014";58;32;51;46;7;-14;10.3;11.1;-0.8
Store
 ;"2010";18;19;25;36;-7;-17;8.6;14.2;-5.6
 ;"2011";19;21;29;36;-10;-15;9.4;15.3;-5.9
 ;"2012";20;8;37;40;-17;-32;6.5;17.9;-11.4
 ;"2013";27;24;37;53;-10;-29;11.9;21.0;-9.1
 ;"2014";16;17;38;34;-22;-17;7.8;17.0;-9.2
Tabor
 ;"2010";10;9;3;5;7;4;12.3;5.2;7.1
 ;"2011";9;10;5;6;4;4;11.9;6.9;5.0
 ;"2012";15;13;12;6;3;7;17.2;11.1;6.2
 ;"2013";11;14;5;5;6;9;15.3;6.1;9.2
 ;"2014";9;18;4;9;5;9;16.6;8.0;8.6
Tisina
 ;"2010";15;20;21;13;-6;7;8.4;8.2;0.2
 ;"2011";23;16;24;18;-1;-2;9.4;10.1;-0.7
 ;"2012";23;18;21;16;2;2;9.9;9.0;1.0
 ;"2013";15;19;17;20;-2;-1;8.3;9.0;-0.7
 ;"2014";16;18;19;16;-3;2;8.3;8.5;-0.2
Tolmin
 ;"2010";64;46;71;92;-7;-46;9.4;14.0;-4.5
 ;"2011";59;51;68;86;-9;-35;9.5;13.2;-3.8
 ;"2012";64;62;69;83;-5;-21;10.8;13.1;-2.2
 ;"2013";46;63;64;102;-18;-39;9.4;14.3;-4.9
 ;"2014";55;56;70;92;-15;-36;9.7;14.2;-4.5
Trbovlje
 ;"2010";80;65;94;107;-14;-42;8.3;11.6;-3.2
 ;"2011";88;68;105;109;-17;-41;9.1;12.5;-3.4
 ;"2012";73;63;87;99;-14;-36;8.0;11.0;-3.0
 ;"2013";69;75;111;110;-42;-35;8.6;13.1;-4.6
 ;"2014";73;83;107;111;-34;-28;9.4;13.2;-3.7
Trebnje
 ;"2010";95;74;63;63;32;11;11.5;8.6;2.9
 ;"2011";87;89;56;80;31;9;12.0;9.3;2.7
 ;"2012";76;98;58;56;18;42;14.4;9.4;5.0
 ;"2013";64;79;49;60;15;19;11.8;9.0;2.8
 ;"2014";93;82;53;57;40;25;14.5;9.1;5.4
Trnovska vas
 ;"2010";8;10;9;3;-1;7;13.4;8.9;4.5
 ;"2011";3;9;5;7;-2;2;8.9;8.9;0.0
 ;"2012";14;9;9;9;5;0;16.9;13.3;3.7
 ;"2013";9;5;5;8;4;-3;10.4;9.7;0.7
 ;"2014";15;3;9;9;6;-6;13.6;13.6;0.0
Trzin
 ;"2010";25;21;11;14;14;7;12.1;6.6;5.5
 ;"2011";18;20;10;20;8;0;9.9;7.8;2.1
 ;"2012";26;27;10;16;16;11;13.8;6.8;7.0
 ;"2013";20;20;17;12;3;8;10.3;7.5;2.8
 ;"2014";31;23;15;10;16;13;14.0;6.5;7.5
Trzič
 ;"2010";80;85;83;73;-3;12;10.8;10.2;0.6
 ;"2011";76;71;64;67;12;4;9.7;8.6;1.1
 ;"2012";81;73;66;56;15;17;10.1;8.0;2.1
 ;"2013";71;67;60;83;11;-16;9.1;9.5;-0.3
 ;"2014";71;81;59;86;12;-5;10.1;9.7;0.5
Turnisče
 ;"2010";16;10;15;12;1;-2;7.7;8.0;-0.3
 ;"2011";18;12;17;16;1;-4;8.8;9.7;-0.9
 ;"2012";19;15;11;13;8;2;10.2;7.2;3.0
 ;"2013";19;24;18;12;1;12;12.9;9.0;3.9
 ;"2014";25;16;13;15;12;1;12.5;8.5;4.0
Velenje
 ;"2010";176;168;134;102;42;66;10.4;7.1;3.3
 ;"2011";181;180;115;104;66;76;11.0;6.7;4.3
 ;"2012";200;189;124;123;76;66;11.8;7.5;4.3
 ;"2013";171;196;119;127;52;69;11.1;7.4;3.7
 ;"2014";181;173;120;131;61;42;10.8;7.6;3.1
Velika Polana
 ;"2010";4;7;16;16;-12;-9;7.5;21.9;-14.4
 ;"2011";7;4;19;21;-12;-17;7.4;26.9;-19.5
 ;"2012";8;8;17;16;-9;-8;10.8;22.3;-11.5
 ;"2013";3;3;14;14;-11;-11;4.1;19.1;-15.0
 ;"2014";5;8;17;13;-12;-5;9.1;20.9;-11.9
Velike Lasče
 ;"2010";24;23;17;17;7;6;11.3;8.2;3.1
 ;"2011";40;19;16;17;24;2;14.1;7.9;6.2
 ;"2012";26;31;22;15;4;16;13.5;8.8;4.7
 ;"2013";23;24;22;11;1;13;11.1;7.8;3.3
 ;"2014";16;26;24;17;-8;9;10.1;9.8;0.2
Verzej
 ;"2010";4;5;2;5;2;0;6.9;5.4;1.5
 ;"2011";3;6;8;2;-5;4;7.0;7.7;-0.8
 ;"2012";8;3;9;4;-1;-1;8.6;10.1;-1.6
 ;"2013";7;7;7;3;0;4;10.7;7.7;3.1
 ;"2014";7;5;3;4;4;1;9.4;5.5;3.9
Videm
 ;"2010";35;23;25;27;10;-4;10.3;9.2;1.1
 ;"2011";33;30;31;29;2;1;11.2;10.7;0.5
 ;"2012";33;22;26;26;7;-4;9.7;9.2;0.5
 ;"2013";22;31;27;35;-5;-4;9.5;11.1;-1.6
 ;"2014";25;22;19;22;6;0;8.5;7.5;1.1
Vipava
 ;"2010";38;38;22;15;16;23;14.2;6.9;7.3
 ;"2011";36;27;24;27;12;0;11.4;9.2;2.2
 ;"2012";32;32;37;39;-5;-7;11.5;13.6;-2.2
 ;"2013";41;36;31;30;10;6;13.8;11.0;2.9
 ;"2014";23;21;28;44;-5;-23;7.8;12.8;-5.0
Vitanje
 ;"2010";12;13;8;8;4;5;10.9;7.0;3.9
 ;"2011";14;16;5;5;9;11;13.1;4.4;8.7
 ;"2012";12;13;15;11;-3;2;11.0;11.4;-0.4
 ;"2013";15;11;10;8;5;3;11.5;7.9;3.5
 ;"2014";15;18;11;11;4;7;14.7;9.8;4.9
VodiCe
 ;"2010";23;26;13;17;10;9;10.7;6.5;4.1
 ;"2011";30;31;8;12;22;19;13.0;4.3;8.8
 ;"2012";36;29;19;17;17;12;13.7;7.6;6.1
 ;"2013";16;31;15;13;1;18;9.8;5.8;4.0
 ;"2014";23;16;17;14;6;2;8.2;6.5;1.7
Vojnik
 ;"2010";46;36;46;52;0;-16;9.8;11.7;-1.9
 ;"2011";42;38;46;76;-4;-38;9.4;14.4;-5.0
 ;"2012";41;46;42;54;-1;-8;10.2;11.3;-1.1
 ;"2013";41;38;43;64;-2;-26;9.3;12.6;-3.3
 ;"2014";39;55;37;46;2;9;10.9;9.6;1.3
Vransko
 ;"2010";18;15;12;10;6;5;12.8;8.5;4.3
 ;"2011";12;20;12;24;0;-4;12.3;13.8;-1.5
 ;"2012";16;9;9;23;7;-14;9.4;12.0;-2.6
 ;"2013";19;5;16;21;3;-16;9.2;14.1;-5.0
 ;"2014";12;14;9;21;3;-7;10.0;11.6;-1.5
Vrhnika
 ;"2010";96;98;61;79;35;19;12.0;8.7;3.3
 ;"2011";102;93;63;64;39;29;11.9;7.7;4.1
 ;"2012";98;109;59;80;39;29;12.6;8.4;4.1
 ;"2013";97;98;63;67;34;31;11.7;7.8;3.9
 ;"2014";102;85;41;75;61;10;11.2;7.0;4.3
VuzeniCa
 ;"2010";9;9;11;11;-2;-2;6.6;8.0;-1.5
 ;"2011";9;17;10;9;-1;8;9.6;7.0;2.6
 ;"2012";17;13;6;12;11;1;11.1;6.6;4.4
 ;"2013";21;15;8;13;13;2;13.2;7.7;5.5
 ;"2014";15;15;5;10;10;5;11.0;5.5;5.5
Zagorje ob Savi
 ;"2010";104;87;82;89;22;-2;11.2;10.0;1.2
 ;"2011";87;97;76;89;11;8;10.8;9.7;1.1
 ;"2012";109;83;96;96;13;-13;11.3;11.3;0.0
 ;"2013";97;86;82;86;15;0;10.8;10.0;0.9
 ;"2014";82;87;83;83;-1;4;10.1;9.9;0.2
Zavrč
 ;"2010";11;8;9;10;2;-2;11.8;11.8;0.0
 ;"2011";4;11;8;3;-4;8;9.2;6.7;2.4
 ;"2012";6;12;9;9;-3;3;10.5;10.5;0.0
 ;"2013";8;3;5;6;3;-3;6.1;6.1;0.0
 ;"2014";7;9;6;5;1;4;9.1;6.3;2.8
Zreče
 ;"2010";32;39;23;21;9;18;11.0;6.8;4.2
 ;"2011";36;29;21;18;15;11;10.1;6.0;4.0
 ;"2012";37;29;28;27;9;2;10.3;8.6;1.7
 ;"2013";30;34;21;16;9;18;10.0;5.8;4.2
 ;"2014";50;31;33;11;17;20;12.7;6.9;5.8
ZaleC
 ;"2010";121;113;79;79;42;34;10.9;7.3;3.5
 ;"2011";115;129;102;78;13;51;11.3;8.4;3.0
 ;"2012";98;88;81;63;17;25;8.6;6.7;2.0
 ;"2013";103;113;73;63;30;50;10.1;6.4;3.7
 ;"2014";104;100;79;71;25;29;9.6;7.1;2.5
Zelezniki
 ;"2010";49;32;21;22;28;10;12.0;6.4;5.6
 ;"2011";36;31;26;18;10;13;9.9;6.5;3.4
 ;"2012";48;33;22;28;26;5;11.9;7.3;4.6
 ;"2013";34;40;23;16;11;24;10.9;5.7;5.1
 ;"2014";39;29;24;20;15;9;10.1;6.5;3.6
Zetale
 ;"2010";8;9;11;7;-3;2;12.7;13.5;-0.7
 ;"2011";7;6;6;6;1;0;9.7;9.0;0.7
 ;"2012";7;10;9;11;-2;-1;12.6;14.9;-2.2
 ;"2013";2;6;7;10;-5;-4;6.0;12.6;-6.7
 ;"2014";6;8;13;7;-7;1;10.5;15.0;-4.5
Ziri
 ;"2010";29;31;21;16;8;15;12.2;7.5;4.7
 ;"2011";31;29;30;22;1;7;12.3;10.6;1.6
 ;"2012";29;21;19;19;10;2;10.1;7.7;2.4
 ;"2013";28;30;20;18;8;12;11.9;7.8;4.1
 ;"2014";24;19;16;15;8;4;8.9;6.4;2.5
ZirovniCa
 ;"2010";34;29;15;10;19;19;14.5;5.8;8.8
 ;"2011";26;26;21;11;5;15;11.9;7.3;4.6
 ;"2012";25;15;20;12;5;3;9.0;7.2;1.8
 ;"2013";21;23;13;19;8;4;10.0;7.3;2.7
 ;"2014";21;21;19;18;2;3;9.6;8.4;1.1
Zuzemberk
 ;"2010";23;26;22;16;1;10;10.8;8.4;2.4
 ;"2011";27;30;20;27;7;3;12.5;10.3;2.2
 ;"2012";28;25;26;15;2;10;11.6;9.0;2.6
 ;"2013";18;18;28;18;-10;0;7.9;10.1;-2.2
 ;"2014";36;28;22;16;14;12;14.0;8.3;5.7

